70.5	162.0	259.4	275.0	110.0
70.6	164.1	262.1	277.6	111.6
70.7	166.2	264.8	280.2	113.2
70.8	168.3	267.5	282.8	114.8
70.9	170.4	270.3	285.4	116.4
71.0	172.5	273.1	288.0	118.0
71.1	174.6	275.9	290.6	119.6
71.2	176.7	278.7	293.2	121.2
71.3	178.9	281.5	295.8	122.8
71.4	181.2	284.3	298.4	124.4
71.5	183.5	287.1	301.0	126.0
71.6	185.8	290.0	303.6	127.6
71.7	188.1	292.9	306.3	129.2
71.8	190.4	295.8	309.0	130.8
71.9	192.7	298.7	311.8	132.4
72.0	195.0	301.6	314.6	134.0
72.1	197.3	304.5	317.4	135.7
72.2	199.6	307.4	320.2	137.4
72.3	201.9	287.3	323.0	139.1
72.4	204.2	290.1	325.8	140.8
72.5	206.5	249.1	328.6	142.5
72.6	208.8	251.8	331.4	144.2
72.7	211.1	234.4	334.3	145.9
72.8	213.4	237.0	337.2	147.6
72.9	215.7	239.6	340.1	149.3
73.0	218.0	242.2	343.0	151.0
73.1	220.3	244.8	345.9	152.7
73.2	222.6	247.4	348.8	154.4
73.3	224.9	250.0	351.7	156.2
73.4	227.2	252.6	354.6	158.0
73.5	229.5	255.2	357.6	159.9
73.6	231.8	257.8	360.6	161.8
73.7	234.2	260.4	363.6	163.7
73.8	236.6	263.0	366.6	165.6
73.9	239.0	265.6	369.6	167.5
74.0	241.4	268.3	372.6	169.4
74.1	243.8	271.0	375.6	171.3
74.2	246.3	273.7	378.6	173.2
74.3	248.9	276.4	381.6	175.1
74.4	251.6	279.2	384.6	177.1
74.5	254.3	282.0	387.6	179.1
74.6	257.0	284.8	364.8	181.1
74.7	259.8	287.6	367.7	183.1
74.8	262.6	290.4	345.6	185.1
74.9	265.4	293.2	275.9	171.1
75.0	268.2	296.0	302.0	157.5
75.1	271.0	298.8	257.6	144.1
75.2	273.8	301.6	307.4	145.8
75.3	276.6	304.4	262.6	147.5
75.4	279.4	263.8	288.9	149.2
75.5	282.2	266.4	267.6	150.9
75.6	285.0	269.0	270.1	152.6
75.7	287.8	250.1	272.6	154.3
75.8	290.6	252.6	275.1	156.0
75.9	293.4	255.1	277.6	157.7
76.0	296.2	257.7	280.2	159.4
76.1	299.1	260.3	282.8	161.1
76.2	302.0	262.9	285.4	162.8
76.3	304.9	265.5	288.0	164.5
76.4	307.8	268.1	290.6	166.2
76.5	310.7	270.7	293.2	167.9
76.6	313.6	273.3	295.8	169.6
76.7	316.5	275.9	298.4	171.3
76.8	319.4	278.6	301.0	173.0
76.9	322.3	281.3	303.7	174.7
77.0	325.2	284.0	306.4	176.4
77.1	328.1	286.7	286.1	178.1
77.2	331.0	289.4	288.8	179.8
77.3	333.9	269.6	270.1	181.5
77.4	336.8	250.0	252.0	183.2
77.5	339.7	234.0	254.5	184.9
77.6	342.6	218.7	236.5	186.6
77.7	345.5	238.8	238.9	188.4
77.8	348.4	206.4	241.3	190.2
77.9	351.3	208.6	243.8	192.0
78.0	354.2	210.8	246.3	193.8
78.1	357.1	213.0	248.9	195.7
78.2	360.0	215.2	251.5	197.6
78.3	362.9	217.4	254.1	199.5
78.4	365.9	219.6	256.7	201.4
78.5	368.9	221.8	259.3	203.3
78.6	371.9	224.0	261.9	205.2
78.7	374.9	226.3	264.5	207.1
78.8	377.9	228.6	267.1	209.1
78.9	380.9	230.9	269.7	211.1
79.0	383.9	233.2	272.3	213.1
79.1	386.9	235.5	274.9	215.1
79.2	389.9	237.8	277.5	217.1
79.3	392.9	240.1	280.1	219.1
79.4	396.0	242.4	282.7	221.2
79.5	399.1	244.7	285.3	223.3
79.6	402.2	247.0	244.3	225.5
79.7	405.4	249.3	268.2	227.7
79.8	408.6	251.6	249.2	230.0
79.9	386.2	254.0	251.7	232.3
80.0	364.8	256.5	254.3	234.6
80.1	367.9	259.0	256.9	237.0
80.2	346.4	261.5	259.5	239.4
80.3	349.4	264.0	262.1	241.8
80.4	328.0	266.6	264.7	244.2
80.5	330.9	269.3	267.3	246.6
80.6	311.4	272.0	269.9	249.0
80.7	314.2	274.7	272.6	251.4
80.8	295.8	277.4	275.3	253.8
80.9	298.5	280.1	278.0	256.2
81.0	260.2	282.8	280.7	258.6
81.1	282.5	285.5	260.6	261.0
81.2	265.2	288.2	263.2	263.4
81.3	267.7	290.9	245.2	265.8
81.4	251.7	293.6	247.7	268.3
81.5	219.6	296.3	250.2	270.8
81.6	239.0	299.0	252.7	273.3
81.7	241.3	301.7	255.2	275.8
81.8	226.2	304.4	257.7	278.3
81.9	195.4	307.1	260.2	280.8
82.0	213.9	309.8	262.7	283.3
82.1	216.0	312.5	265.2	285.8
82.2	201.4	315.2	267.7	288.3
82.3	203.4	317.9	270.3	290.8
82.4	205.4	320.6	272.9	293.3
82.5	207.4	323.3	275.5	295.8
82.6	209.4	326.1	278.1	298.3
82.7	211.4	328.9	280.7	300.8
82.8	213.4	331.7	283.3	303.3
82.9	215.4	334.5	285.9	305.8
83.0	217.4	337.3	288.5	308.3
83.1	219.4	340.1	291.1	310.8
83.2	203.9	342.9	293.7	313.3
83.3	188.6	345.7	296.3	315.8
83.4	173.5	306.4	298.9	318.3
83.5	175.2	330.1	301.5	320.8
83.6	176.9	311.8	304.1	323.3
83.7	178.6	314.5	306.7	325.8
83.8	180.3	317.2	286.9	328.3
83.9	182.0	319.9	289.4	330.8
84.0	183.7	322.6	270.6	333.3
84.1	185.4	325.3	251.7	335.8
84.2	187.1	328.0	197.9	338.3
84.3	188.8	330.8	237.3	340.8
84.4	190.5	333.6	220.8	343.3
84.5	192.3	336.4	204.2	345.8
84.6	194.1	339.2	206.3	348.3
84.7	195.9	342.0	208.4	350.8
84.8	197.8	344.8	210.6	353.3
84.9	199.7	347.7	212.8	355.9
85.0	201.7	328.2	215.0	358.5
85.1	203.7	287.1	217.2	361.1
85.2	205.7	311.4	219.4	363.8
85.3	207.8	292.3	221.6	366.5
85.4	209.9	273.3	223.8	369.2
85.5	212.0	256.0	226.0	371.9
85.6	214.1	278.3	228.2	374.6
85.7	216.2	260.9	230.4	377.3
85.8	218.3	263.4	232.6	355.4
85.9	220.5	265.9	234.8	334.1
86.0	222.7	268.4	237.0	312.7
86.1	224.9	270.9	239.2	339.3
86.2	227.2	273.4	241.4	317.7
86.3	229.5	275.9	243.6	296.2
86.4	231.8	278.4	245.8	298.6
86.5	234.1	280.9	248.0	277.4
86.6	236.4	283.4	250.2	234.7
86.7	238.7	285.9	252.4	259.2
86.8	241.1	288.4	254.6	217.5
86.9	243.5	290.9	256.9	241.0
87.0	245.9	293.5	259.2	221.6
87.1	248.3	296.1	261.5	223.7
87.2	250.7	298.7	263.8	183.4
87.3	253.1	301.4	266.1	185.4
87.4	255.5	304.1	268.4	187.4
87.5	257.9	306.8	270.7	189.4
87.6	260.3	267.2	273.0	191.4
87.7	262.7	269.7	275.3	193.4
87.8	265.1	252.2	277.6	195.4
87.9	267.5	234.7	279.9	197.4
88.0	269.9	237.0	282.2	199.4
88.1	272.3	239.3	284.5	201.4
88.2	274.7	241.6	286.8	203.4
88.3	277.1	243.9	289.1	205.4
88.4	279.5	246.2	291.4	207.4
88.5	281.9	248.5	293.7	209.4
88.6	284.4	250.8	296.0	211.4
88.7	286.9	253.1	298.4	213.4
88.8	289.4	255.4	300.8	215.4
88.9	291.9	257.8	303.2	217.5
89.0	294.4	260.2	305.6	219.6
89.1	296.9	262.6	308.0	221.7
89.2	299.4	265.0	310.4	223.8
89.3	301.9	267.4	312.8	225.9
89.4	304.4	269.8	315.2	228.0
89.5	306.9	272.2	317.6	207.2
89.6	309.4	274.6	320.0	209.3
